-1.5,-0.5,-1.5,0.5,-1.4456,-0.44186,-1.481,0.56306
1.5,-1.5,1.5,0.5,1.581,-1.3399,1.5398,0.49314
-0.5,-1.5,0.5,1.5,-0.55407,-1.5392,0.57971,1.3742
-0.5,0.5,-0.5,-1.5,-0.48127,0.5168,-0.45081,-1.6077
-1.5,0.5,0.5,-1.5,-1.531,0.36451,0.49695,-1.5075
0.5,0.5,-1.5,-1.5,0.57579,0.38324,-1.5428,-1.624
-1.5,1.5,0.5,-1.5,-1.49,1.459,0.32549,-1.543
-1.5,1.5,-1.5,1.5,-1.3987,1.4682,-1.617,1.6071
0.5,0.5,-0.5,1.5,0.46593,0.5124,-0.53225,1.67
1.5,-0.5,-0.5,1.5,1.4113,-0.28607,-0.51226,1.3316
0.5,0.5,0.5,0.5,0.39585,0.62514,0.39597,0.56422
1.5,1.5,-1.5,1.5,1.371,1.293,-1.4576,1.2944
1.5,-0.5,0.5,1.5,1.555,-0.71946,0.68513,1.3944
-1.5,-0.5,-0.5,1.5,-1.6929,-0.54763,-0.439,1.4417
0.5,1.5,0.5,1.5,0.48776,1.4444,0.45756,1.4322
0.5,-1.5,-0.5,1.5,0.53808,-1.5826,-0.50413,1.3639
-0.5,1.5,0.5,-0.5,-0.63422,1.3769,0.51051,-0.64864
0.5,-0.5,0.5,-0.5,0.37209,-0.44202,0.45242,-0.49179
1.5,0.5,1.5,1.5,1.5074,0.28158,1.504,1.421
-0.5,1.5,0.5,1.5,-0.55425,1.2792,0.43089,1.3415
0.5,-1.5,-1.5,1.5,0.52184,-1.5858,-1.5922,1.5508
0.5,0.5,0.5,1.5,0.35367,0.50652,0.36325,1.3591
1.5,-1.5,-1.5,0.5,1.4217,-1.2812,-1.547,0.42695
1.5,-1.5,1.5,-0.5,1.4214,-1.3392,1.406,-0.64785
0.5,1.5,-1.5,1.5,0.47557,1.4042,-1.487,1.4912
-1.5,1.5,-1.5,1.5,-1.595,1.5901,-1.4554,1.5174
1.5,0.5,0.5,-1.5,1.4252,0.29701,0.35749,-1.6682
0.5,-1.5,1.5,-0.5,0.42867,-1.5805,1.3573,-0.70665
0.5,0.5,-0.5,1.5,0.46991,0.49486,-0.55723,1.3999
-0.5,1.5,1.5,1.5,-0.63036,1.4209,1.5485,1.5808
0.5,1.5,-1.5,1.5,0.45328,1.4329,-1.61,1.4754
1.5,-0.5,1.5,1.5,1.5265,-0.6073,1.4742,1.3335
-0.5,0.5,-1.5,0.5,-0.45862,0.27143,-1.4694,0.4429
1.5,-1.5,-0.5,0.5,1.4976,-1.5396,-0.52843,0.35491
0.5,1.5,-1.5,1.5,0.76309,1.522,-1.488,1.5504
-0.5,-1.5,-1.5,-1.5,-0.57279,-1.6485,-1.6989,-1.3944
0.5,-0.5,0.5,1.5,0.47598,-0.56713,0.45046,1.5613
1.5,-1.5,-1.5,1.5,1.2496,-1.6081,-1.4527,1.6991
0.5,1.5,-1.5,-0.5,0.5164,1.6927,-1.4695,-0.59178
-0.5,-1.5,-0.5,0.5,-0.3842,-1.5776,-0.61642,0.43349
1.5,-1.5,-1.5,-0.5,1.5923,-1.5556,-1.5261,-0.55378
-0.5,-1.5,0.5,1.5,-0.42386,-1.6019,0.53596,1.234
